Date,Country,City,Street,Type,Subtype,Location
31 de mai. de 2026,BR,Foz do Iguaçu,R. Argemiro Lemos,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.504254 -25.505705)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Tarquínio Joslin dos Santos,HAZARD,HAZARD_WEATHER_FOG,Point(-54.571408 -25.464726)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Pedro Basso,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.573289 -25.529202)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Garibaldi,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.557384 -25.491767)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. República do Líbano,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.587023 -25.505069)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Paraná,JAM,JAM_HEAVY_TRAFFIC,Point(-54.575349 -25.523034)
31 de mai. de 2026,BR,Foz do Iguaçu,R. Princesa Izabel,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.565556 -25.530167)
31 de mai. de 2026,BR,Foz do Iguaçu,BR-277,JAM,,Point(-54.595678 -25.509399)
31 de mai. de 2026,BR,Foz do Iguaçu,BR-277,JAM,JAM_HEAVY_TRAFFIC,Point(-54.598843 -25.50949)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Felipe Wandscheer,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.57552 -25.547234)
31 de mai. de 2026,BR,Foz do Iguaçu,BR-277 O,HAZARD,HAZARD_WEATHER_FOG,Point(-54.507388 -25.489243)
31 de mai. de 2026,BR,Foz do Iguaçu,BR-277 O,ACCIDENT,,Point(-54.533653 -25.500363)
31 de mai. de 2026,BR,Foz do Iguaçu,BR-277 L,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.53758 -25.502256)
31 de mai. de 2026,BR,Foz do Iguaçu,null,HAZARD,HAZARD_ON_ROAD,Point(-54.584981 -25.508641)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Gen. Meira,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.582548 -25.58749)
31 de mai. de 2026,BR,Foz do Iguaçu,BR-277 O,ACCIDENT,,Point(-54.558759 -25.510159)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Felipe Wandscheer,JAM,,Point(-54.576215 -25.54718)
31 de mai. de 2026,BR,Foz do Iguaçu,null,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.557409 -25.491648)
31 de mai. de 2026,BR,Foz do Iguaçu,R. Maj. Acylino de Castro,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.566609 -25.551758)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Beira Rio,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.593692 -25.51515)
31 de mai. de 2026,BR,Foz do Iguaçu,R. Ambrósio Losi,HAZARD,HAZARD_WEATHER_FOG,Point(-54.562178 -25.460673)
31 de mai. de 2026,BR,Foz do Iguaçu,R. Paranapanema,HAZARD,HAZARD_ON_ROAD_OBJECT,Point(-54.551521 -25.527699)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Juscelino Kubitschek,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Point(-54.58615 -25.529928)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Gramado,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.517742 -25.486581)
31 de mai. de 2026,BR,Foz do Iguaçu,R. Quintino Bocaiúva,JAM,,Point(-54.583973 -25.542875)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Garibaldi,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.556758 -25.502599)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Maria Bubiak,HAZARD,HAZARD_ON_ROAD,Point(-54.528053 -25.547612)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Beira Rio,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.593331 -25.520758)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Iguaçu,ACCIDENT,,Point(-54.5723 -25.554225)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. República Argentina,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Point(-54.589602 -25.533925)
31 de mai. de 2026,BR,Foz do Iguaçu,R. Barra Mansa,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.553145 -25.486086)
31 de mai. de 2026,BR,Foz do Iguaçu,null,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.503992 -25.488172)
31 de mai. de 2026,BR,Foz do Iguaçu,BR-277 L,HAZARD,HAZARD_WEATHER_FOG,Point(-54.532536 -25.500066)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. República Argentina,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.530865 -25.536807)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Tancredo Neves,HAZARD,HAZARD_WEATHER_HEAVY_SNOW,Point(-54.582911 -25.488565)
31 de mai. de 2026,BR,Foz do Iguaçu,R. Eng. Rebouças,JAM,,Point(-54.590537 -25.535609)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Olímpio Rafagnin,JAM,,Point(-54.549064 -25.509802)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Paraná,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Point(-54.576027 -25.534582)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Garibaldi,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.55756 -25.489074)
31 de mai. de 2026,BR,Foz do Iguaçu,R. Mané Garrincha,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.550514 -25.525677)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Duque de Caxias,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Point(-54.575501 -25.524368)
31 de mai. de 2026,BR,Foz do Iguaçu,null,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-54.557 -25.507173)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Paraná,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.57541 -25.52384)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Fiorino Brol,HAZARD,HAZARD_WEATHER_FOG,Point(-54.552238 -25.457614)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Tarquínio Joslin dos Santos,HAZARD,HAZARD_WEATHER_HEAVY_SNOW,Point(-54.582061 -25.462234)
31 de mai. de 2026,BR,Foz do Iguaçu,BR-277 L,HAZARD,HAZARD_ON_ROAD,Point(-54.596676 -25.510161)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Tancredo Neves,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.583016 -25.479822)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Perimetral Sérgio Lobato Machado,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.522133 -25.505329)
31 de mai. de 2026,BR,Foz do Iguaçu,BR-277 O,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.533735 -25.500398)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Paraná,JAM,JAM_STAND_STILL_TRAFFIC,Point(-54.57603 -25.534707)
31 de mai. de 2026,BR,Foz do Iguaçu,R. das Missões,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.590531 -25.529116)
31 de mai. de 2026,BR,Foz do Iguaçu,R. Marie Curie,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.572176 -25.531299)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Nilson Gottlieb,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.502979 -25.487062)
31 de mai. de 2026,BR,Foz do Iguaçu,BR-277 O,ACCIDENT,,Point(-54.560855 -25.510285)
31 de mai. de 2026,BR,Foz do Iguaçu,R. Noruega,HAZARD,HAZARD_ON_ROAD,Point(-54.549298 -25.54612)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Perimetral Sérgio Lobato Machado,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.549575 -25.571099)
31 de mai. de 2026,BR,Foz do Iguaçu,R. Maria Ignez Maran,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.503276 -25.501674)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Rosa Cirilo de Castro,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.573174 -25.52453)
31 de mai. de 2026,BR,Foz do Iguaçu,R. Geraldo José de Almeida,JAM,,Point(-54.534767 -25.528758)
31 de mai. de 2026,BR,Foz do Iguaçu,null,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.552536 -25.488773)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Paraná,JAM,JAM_STAND_STILL_TRAFFIC,Point(-54.576028 -25.534634)
31 de mai. de 2026,BR,Foz do Iguaçu,R. Maria Ignez Maran,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.503037 -25.491884)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Paraná,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Point(-54.575325 -25.522718)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. República do Líbano,HAZARD,HAZARD_ON_ROAD,Point(-54.585589 -25.505551)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Rosa Cirilo de Castro,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.573839 -25.524477)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Tancredo Neves,HAZARD,HAZARD_WEATHER_FOG,Point(-54.584172 -25.467062)
31 de mai. de 2026,BR,Foz do Iguaçu,BR-277 O,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.508419 -25.489678)
31 de mai. de 2026,BR,Foz do Iguaçu,R. Mem de Sá,HAZARD,HAZARD_ON_ROAD,Point(-54.588826 -25.532227)
31 de mai. de 2026,BR,Foz do Iguaçu,R. José Maria Tavares,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.572736 -25.531254)
31 de mai. de 2026,BR,Foz do Iguaçu,R. Argemiro Lemos,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.504602 -25.507619)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Perimetral Leste,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Point(-54.582166 -25.588496)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Gramado,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.516252 -25.486389)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Gramado,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.513595 -25.486096)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Garibaldi,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.556989 -25.503708)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Perimetral Sérgio Lobato Machado,HAZARD,HAZARD_ON_ROAD,Point(-54.533848 -25.554406)
31 de mai. de 2026,BR,Foz do Iguaçu,BR-277,JAM,JAM_STAND_STILL_TRAFFIC,Point(-54.600206 -25.509499)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Jorge Schimmelpfeng,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Point(-54.586848 -25.546966)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Garibaldi,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.557482 -25.491551)
31 de mai. de 2026,BR,Foz do Iguaçu,Av. Costa e Silva,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.551421 -25.512626)
30 de mai. de 2026,BR,Foz do Iguaçu,BR-277 L,JAM,JAM_HEAVY_TRAFFIC,Point(-54.597926 -25.509655)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Tibagi,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.553917 -25.532942)
30 de mai. de 2026,BR,Foz do Iguaçu,null,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.551298 -25.510727)
30 de mai. de 2026,BR,Foz do Iguaçu,null,JAM,JAM_HEAVY_TRAFFIC,Point(-54.598038 -25.509497)
30 de mai. de 2026,BR,Foz do Iguaçu,BR-277 O,ACCIDENT,,Point(-54.536705 -25.501693)
30 de mai. de 2026,BR,Foz do Iguaçu,BR-277 L,ACCIDENT,,Point(-54.536001 -25.501573)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Javaé,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.592555 -25.529679)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Silvano Gutierrez,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.512213 -25.487789)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. Perimetral Sérgio Lobato Machado,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.514178 -25.49694)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Roberto Bordinhon,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.529482 -25.54124)
30 de mai. de 2026,BR,Foz do Iguaçu,BR-277 O,JAM,JAM_STAND_STILL_TRAFFIC,Point(-54.558787 -25.510156)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Mercedes,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.509504 -25.475704)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. Jorge Schimmelpfeng,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Point(-54.584742 -25.546998)
30 de mai. de 2026,BR,Foz do Iguaçu,null,JAM,JAM_STAND_STILL_TRAFFIC,Point(-54.585276 -25.506881)
30 de mai. de 2026,BR,Foz do Iguaçu,BR-277,JAM,JAM_HEAVY_TRAFFIC,Point(-54.598795 -25.509489)
30 de mai. de 2026,BR,Foz do Iguaçu,null,HAZARD,HAZARD_ON_SHOULDER_ANIMALS,Point(-54.556202 -25.56716)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. Tancredo Neves,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.584553 -25.505941)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Sérgio Gasparetto,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.551169 -25.512773)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. das Cataratas,JAM,,Point(-54.568717 -25.553468)
30 de mai. de 2026,BR,Foz do Iguaçu,R. dos Golfinhos,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.575446 -25.571924)
30 de mai. de 2026,BR,Foz do Iguaçu,BR-277 O,ACCIDENT,,Point(-54.547058 -25.50893)
30 de mai. de 2026,BR,Foz do Iguaçu,BR-277 O,ACCIDENT,,Point(-54.55855 -25.510216)
30 de mai. de 2026,BR,Foz do Iguaçu,BR-277 L,ACCIDENT,,Point(-54.535052 -25.501163)
30 de mai. de 2026,BR,Foz do Iguaçu,BR-277 O,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-54.586667 -25.506548)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. Paraná,ACCIDENT,,Point(-54.575324 -25.522703)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Roberto Bordinhon,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.530718 -25.541146)
30 de mai. de 2026,BR,Foz do Iguaçu,BR-277 O,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.554819 -25.510551)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Quintino Bocaiúva,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.585505 -25.542818)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. Juscelino Kubitschek,ACCIDENT,,Point(-54.58561 -25.51929)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. Sílvio Américo Sasdelli,JAM,,Point(-54.561021 -25.494401)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Maj. Acylino de Castro,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.566508 -25.55163)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. Paraná,ACCIDENT,,Point(-54.575362 -25.523197)
30 de mai. de 2026,BR,Foz do Iguaçu,null,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.551758 -25.489116)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. das Cataratas,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.576206 -25.548761)
30 de mai. de 2026,BR,Foz do Iguaçu,BR-277 L,JAM,JAM_HEAVY_TRAFFIC,Point(-54.536094 -25.501613)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. das Cataratas,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Point(-54.480234 -25.615547)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Maj. Acylino de Castro,JAM,,Point(-54.567887 -25.553338)
30 de mai. de 2026,BR,Foz do Iguaçu,null,JAM,JAM_HEAVY_TRAFFIC,Point(-54.549594 -25.510588)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. Felipe Wandscheer,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.543809 -25.549362)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. Paraná,ACCIDENT,,Point(-54.575393 -25.523603)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Javaé,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.593324 -25.530376)
30 de mai. de 2026,BR,Foz do Iguaçu,BR-277 L,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Point(-54.597695 -25.509905)
30 de mai. de 2026,BR,null,BR-277 L,ACCIDENT,,Point(-54.488282 -25.481429)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Carlos Sottomaior,JAM,,Point(-54.592409 -25.507772)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. Mário Filho,ACCIDENT,,Point(-54.542241 -25.515483)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. Paraná,ACCIDENT,,Point(-54.575432 -25.524136)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Bartolomeu de Gusmão,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.587825 -25.539488)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. Jorge Schimmelpfeng,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.581964 -25.546922)
30 de mai. de 2026,BR,Foz do Iguaçu,null,ACCIDENT,,Point(-54.503455 -25.487949)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Guaraqueçaba,HAZARD,HAZARD_ON_ROAD,Point(-54.575574 -25.47603)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. João Ricieri Maran,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.510272 -25.47594)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Xavier da Silva,JAM,,Point(-54.587809 -25.536979)
30 de mai. de 2026,BR,Foz do Iguaçu,BR-277 O,ACCIDENT,,Point(-54.558017 -25.510413)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Quintino Bocaiúva,ACCIDENT,,Point(-54.585877 -25.542807)
30 de mai. de 2026,BR,Foz do Iguaçu,BR-277 O,HAZARD,HAZARD_WEATHER_FOG,Point(-54.541422 -25.504168)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Argemiro Lemos,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.504376 -25.509689)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Lisboa,ACCIDENT,ACCIDENT_MAJOR,Point(-54.555241 -25.518728)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. Mário Filho,HAZARD,HAZARD_ON_ROAD,Point(-54.541435 -25.516361)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Damião Ferreira do Nascimento,HAZARD,HAZARD_ON_ROAD,Point(-54.575271 -25.532402)
30 de mai. de 2026,BR,Foz do Iguaçu,BR-277 L,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Point(-54.590207 -25.50632)
30 de mai. de 2026,BR,Foz do Iguaçu,null,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.548179 -25.510137)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. Felipe Wandscheer,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.574961 -25.54729)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Itaboraí,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.509071 -25.585246)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. Felipe Wandscheer,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.550037 -25.548959)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. República Argentina,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.530422 -25.536824)
30 de mai. de 2026,BR,Foz do Iguaçu,null,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.50367 -25.488038)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. Perimetral Sérgio Lobato Machado,HAZARD,HAZARD_ON_ROAD_OBJECT,Point(-54.524335 -25.511291)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Vila Velha,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Point(-54.577174 -25.451426)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. Mercosul,HAZARD,HAZARD_ON_ROAD,Point(-54.554726 -25.577021)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. Gramado,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.517742 -25.486581)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Santo Rafagnin,JAM,,Point(-54.591275 -25.507434)
30 de mai. de 2026,BR,Foz do Iguaçu,BR-277 L,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.559411 -25.51072)
30 de mai. de 2026,BR,Foz do Iguaçu,BR-277 L,JAM,,Point(-54.527986 -25.498105)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. Beira Rio,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.593138 -25.52003)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. Paulo Montanari,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.493769 -25.475776)
30 de mai. de 2026,BR,Foz do Iguaçu,BR-277 O,ACCIDENT,,Point(-54.58461 -25.507222)
30 de mai. de 2026,BR,Foz do Iguaçu,BR-277 L,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.597723 -25.509874)
30 de mai. de 2026,BR,Foz do Iguaçu,BR-277 O,JAM,,Point(-54.586657 -25.506551)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Laranjeiras do Sul,JAM,,Point(-54.553767 -25.503928)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Frederico Bernardo Zilio,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.542196 -25.499793)
30 de mai. de 2026,BR,Foz do Iguaçu,BR-277 O,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-54.591344 -25.507076)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Oswaldo Cruz,JAM,JAM_STAND_STILL_TRAFFIC,Point(-54.594013 -25.510952)
30 de mai. de 2026,BR,Foz do Iguaçu,BR-277,JAM,JAM_HEAVY_TRAFFIC,Point(-54.598611 -25.509488)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Maj. Acylino de Castro,ACCIDENT,,Point(-54.564091 -25.548642)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Roberto Bordinhon,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.529729 -25.541228)
30 de mai. de 2026,BR,Foz do Iguaçu,BR-277 O,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.587259 -25.506354)
30 de mai. de 2026,BR,Foz do Iguaçu,BR-277 L,ACCIDENT,,Point(-54.530556 -25.499203)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. Felipe Wandscheer,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.573061 -25.547507)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Cel. Carlos Bardelli,HAZARD,HAZARD_ON_ROAD,Point(-54.586682 -25.471451)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. Juscelino Kubitschek,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Point(-54.587114 -25.535597)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. Paraná,JAM,JAM_HEAVY_TRAFFIC,Point(-54.575475 -25.52651)
30 de mai. de 2026,BR,Foz do Iguaçu,Marg. Perimetral Leste,HAZARD,HAZARD_WEATHER_FOG,Point(-54.528175 -25.53318)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. Felipe Wandscheer,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.55998 -25.548449)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. Paraná,ACCIDENT,ACCIDENT_MAJOR,Point(-54.575406 -25.523789)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Papagaios,ACCIDENT,,Point(-54.543333 -25.51463)
30 de mai. de 2026,BR,Foz do Iguaçu,R. Palestra Itália,HAZARD,HAZARD_ON_ROAD,Point(-54.534142 -25.521499)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. Brasil,ACCIDENT,,Point(-54.586305 -25.542658)
30 de mai. de 2026,BR,Foz do Iguaçu,BR-277 O,JAM,JAM_STAND_STILL_TRAFFIC,Point(-54.584017 -25.507416)
30 de mai. de 2026,BR,Foz do Iguaçu,null,HAZARD,HAZARD_ON_ROAD,Point(-54.504049 -25.488196)
30 de mai. de 2026,BR,Foz do Iguaçu,BR-277 O,ACCIDENT,,Point(-54.560166 -25.510316)
30 de mai. de 2026,BR,Foz do Iguaçu,Tv. Candiru,ACCIDENT,,Point(-54.573889 -25.501696)
30 de mai. de 2026,BR,Foz do Iguaçu,BR-277 O,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.56088 -25.510284)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. Maria Bubiak,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-54.528448 -25.570006)
30 de mai. de 2026,BR,Foz do Iguaçu,Av. Paraná,JAM,,Point(-54.57622 -25.538469)
30 de mai. de 2026,BR,Foz do Iguaçu,null,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Point(-54.585812 -25.507067)
29 de mai. de 2026,BR,Foz do Iguaçu,Av. Costa e Silva,JAM,JAM_STAND_STILL_TRAFFIC,Point(-54.555047 -25.515988)
29 de mai. de 2026,BR,Foz do Iguaçu,R. Antônio Raposo,JAM,,Point(-54.578465 -25.549985)
29 de mai. de 2026,BR,Foz do Iguaçu,Av. Paraná,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-54.574259 -25.509423)
29 de mai. de 2026,BR,Foz do Iguaçu,Av. Felipe Wandscheer,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-54.549983 -25.548962)
29 de mai. de 2026,BR,Foz do Iguaçu,Av. Maria Bubiak,HAZARD,HAZARD_ON_ROAD_OBJECT,Point(-54.528096 -25.540081)
29 de mai. de 2026,BR,Foz do Iguaçu,null,JAM,JAM_HEAVY_TRAFFIC,Point(-54.550238 -25.510859)
